연도,월,자치구,강수량점수,대기오염점수,불쾌지수점수,쓰레기점수,이상기온점수,환경원점수,환경점수
2023,11,종로구,14.64285714285714,33.01289435395153,28.94907657258421,70.7,20.967741935483872,33.654514000975354,3.6399325863413767
2023,11,중구,14.285714285714285,29.895938464814225,30.335859763259936,60.35,14.516129032258066,29.8767283092093,2.3319630164071894
2023,11,중랑구,14.64285714285714,25.45486088931473,29.669132675669115,87.65,12.903225806451612,34.06401530285852,3.781712794487918
2023,12,강남구,14.771428571428572,37.54091788211079,8.604564218395097,38.74,17.741935483870968,23.479769231161086,0.1171661759093705
2023,12,강동구,14.857142857142858,39.294694630753405,6.62932037687397,83.03,19.35483870967742,32.63319931488954,3.2863263630877104
2023,12,강북구,15.799999999999995,32.781819794882715,8.19320148887109,96.5,46.774193548387096,40.00984296642818,5.840315978086298
2023,12,강서구,14.285714285714285,42.0231546541751,8.227682857660733,41.36,16.129032258064516,24.40511681112293,0.43754604257050095
2023,12,관악구,5.085714285714285,43.26297420064587,10.139950477636027,78.66,19.35483870967742,31.30069553473472,2.8249782246627353
2023,12,광진구,14.34285714285714,37.796438837432135,10.08502468610847,87.82,20.967741935483872,34.20241252037633,3.8296295806283807
2023,12,구로구,14.34285714285714,36.94206235139643,11.45201381925164,77.69,14.516129032258066,30.988612469152656,2.7169267928510243
2023,12,금천구,14.771428571428572,41.87027041413819,11.524520454292873,82.61,12.903225806451612,32.735889049262255,3.321880271822366
2023,12,노원구,3.3999999999999995,43.9695837325668,8.60208597686353,65.16,20.967741935483872,28.41988232898284,1.8275643115334996
2023,12,도봉구,15.342857142857142,37.31002342169701,7.297734866178568,87.67,32.25806451612903,35.97573598937235,4.44360118313414
2023,12,동대문구,14.057142857142855,42.4324567940665,10.069164828065636,85.3,19.35483870967742,34.242720637790484,3.8435853195984233
2023,12,동작구,14.354545454545454,41.07632545512615,9.76376629822257,87.39,12.903225806451612,33.09757260286916,3.44710470768557
2023,12,마포구,4.057142857142857,40.81214202065369,10.651876857824556,71.9,22.58064516129032,30.000361379382287,2.374768063283262
2023,12,서대문구,14.714285714285714,48.54662159764364,9.494143247536844,85.89,19.35483870967742,35.599977853828726,4.313503753833826
2023,12,서초구,15.314285714285711,37.73481759466269,8.564512355541378,64.55,19.35483870967742,29.10369087483344,2.064316960468281
2023,12,성동구,13.971428571428572,33.99435750026616,11.917461695143809,77.22,16.129032258064516,30.646456004980614,2.5984631530874633
2023,12,성북구,14.485714285714286,39.79446839845275,9.060843811626436,89.8,16.129032258064516,33.8540117507716,3.709003996763774
2023,12,송파구,14.228571428571426,36.30816920401718,10.003909395440733,63.12,12.903225806451612,27.31277516689619,1.4442544584040098
2023,12,양천구,14.2,46.18786330245928,9.932764263144431,70.52,17.741935483870968,31.716512609894934,2.9689451209729234
2023,12,영등포구,14.514285714285712,40.98254196387381,12.1341980008021,78.02,0.0,29.130205135792323,2.0734969006059925
2023,12,용산구,14.857142857142858,38.49428918698322,8.951094814004467,84.94,43.54838709677419,38.158182790980945,5.199222130803558
2023,12,은평구,3.1428571428571432,36.06990311934419,8.498538219253149,71.2,19.35483870967742,27.653227438226384,1.5621280614210986
2023,12,종로구,14.354545454545454,44.70134142446503,9.851251666043805,72.55,22.58064516129032,32.807556741268925,3.3466935269777474
2023,12,중구,1.2571428571428571,39.42065900138401,11.677629532665646,62.64,12.903225806451612,25.579731439528828,0.8442287704190055
2023,12,중랑구,14.354545454545454,32.22391852088435,10.052432733473928,88.81,19.35483870967742,32.95914708371623,3.399178122768646
2024,1,강남구,0.6699751861042184,57.630402299794326,3.155724479633414,42.96,20.54794520547945,24.992809434202282,1.0033036483532587
2024,1,강동구,0.5955334987593052,62.95884151129981,0.0,79.01,16.43835616438356,31.800546234888536,3.6703486809631745
2024,1,강북구,0.7196029776674937,52.73384769516245,1.433226541571064,95.08,56.16438356164384,41.22621215520897,7.3630113393222745
2024,1,강서구,0.2729528535980149,58.90359739843936,2.0253164843548355,39.32,19.17808219178082,23.93998978563461,0.5908438990774819
2024,1,관악구,0.9429280397022332,60.08076705673281,4.675349569294611,84.62,26.02739726027397,35.26928838520073,5.029286576514924
2024,1,광진구,0.2481389578163771,49.64537406509531,4.591564731966494,86.47,24.65753424657534,33.122522400290705,4.188255008482938
2024,1,구로구,0.3225806451612903,55.06805356262117,6.068195762858929,76.05,20.54794520547945,31.611355035224168,3.596229856447588
2024,1,금천구,0.8436724565756825,62.694584857392144,6.327125346972213,79.49,20.54794520547945,33.98066557328389,4.524446984437249
