month,자치구,지역,소음 평균(dB)
2023.9,Yeongdeungpo-gu,roads_and_parks,58.989872115705744
2023.10,Yeongdeungpo-gu,roads_and_parks,60.60549381084182
2023.11,Yeongdeungpo-gu,roads_and_parks,59.21342501410389
2023.12,Yeongdeungpo-gu,roads_and_parks,57.832517506347585
2023.1,Yongsan-gu,commercial_area,44.745239938370894
2023.2,Yongsan-gu,commercial_area,44.44844277904425
2023.3,Yongsan-gu,commercial_area,44.53033084016164
2023.4,Yongsan-gu,commercial_area,44.641978327000515
2023.5,Yongsan-gu,commercial_area,45.43936274510296
2023.6,Yongsan-gu,commercial_area,44.63576357760094
2023.7,Yongsan-gu,commercial_area,42.67164727571816
2023.8,Yongsan-gu,commercial_area,46.13351502322539
2023.9,Yongsan-gu,commercial_area,45.217586299779306
2023.10,Yongsan-gu,commercial_area,43.33486953156852
2023.11,Yongsan-gu,commercial_area,44.79841733073212
2023.12,Yongsan-gu,commercial_area,45.10573488486318
2023.1,Yongsan-gu,main_street,58.0505326978748
2023.2,Yongsan-gu,main_street,59.128457863999735
2023.3,Yongsan-gu,main_street,60.90174001362332
2023.4,Yongsan-gu,main_street,60.53248578917004
2023.5,Yongsan-gu,main_street,58.5435839421486
2023.6,Yongsan-gu,main_street,57.27146349530426
2023.7,Yongsan-gu,main_street,407.85726857010417
2023.8,Yongsan-gu,main_street,57.32960753915888
2023.9,Yongsan-gu,main_street,57.14999239199528
2023.10,Yongsan-gu,main_street,56.83095119536627
2023.11,Yongsan-gu,main_street,56.65086688163587
2023.12,Yongsan-gu,main_street,54.93062300222365
2023.1,Yongsan-gu,residential_area,46.06129346268943
2023.2,Yongsan-gu,residential_area,45.75188789642163
2023.3,Yongsan-gu,residential_area,45.38170125663347
2023.4,Yongsan-gu,residential_area,45.54222027279997
2023.5,Yongsan-gu,residential_area,45.72535719825003
2023.6,Yongsan-gu,residential_area,45.26218305576125
2023.7,Yongsan-gu,residential_area,53.58598962481151
2023.8,Yongsan-gu,residential_area,48.19892632522733
2023.9,Yongsan-gu,residential_area,45.53367525263668
2023.10,Yongsan-gu,residential_area,44.92187844945726
2023.11,Yongsan-gu,residential_area,45.485459474372234
2023.12,Yongsan-gu,residential_area,45.02298454523836
2023.1,Yongsan-gu,roads_and_parks,58.33994732979281
2023.2,Yongsan-gu,roads_and_parks,57.585969199541715
2023.3,Yongsan-gu,roads_and_parks,54.74039781460814
2023.4,Yongsan-gu,roads_and_parks,54.54094628510409
2023.5,Yongsan-gu,roads_and_parks,55.64366672140282
2023.6,Yongsan-gu,roads_and_parks,55.27317419280494
2023.7,Yongsan-gu,roads_and_parks,57.64923124741643
2023.8,Yongsan-gu,roads_and_parks,57.84278775896006
2023.9,Yongsan-gu,roads_and_parks,54.280313569726545
2023.10,Yongsan-gu,roads_and_parks,54.088691281553174
2023.11,Yongsan-gu,roads_and_parks,54.531014538434285
2023.12,Yongsan-gu,roads_and_parks,54.290704268122916
