gu,total_pop,avg_time,total_time,pop_norm,avg_norm,total_norm,stress_score,model,w_pop,w_avg,w_total
22030,55.42,234.1578947368421,12977.03052631579,9.23962369493865e-05,0.6153453107783201,0.00047637948316045877,17.27517572782821,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
36020,171.57,233.11320754716982,39995.233018867926,0.00029853958926731274,0.6120336505314028,0.001542453716915987,17.228203594149218,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
21010,40.37,232.84615384615384,9399.99923076923,6.568545388968103e-05,0.6111870898248202,0.00033523830626053204,17.152522115519165,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
35330,28.48,232.875,6632.28,4.458304787108315e-05,0.6112785321837513,0.0002260306652634631,17.150385932444156,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
26010,79.9,232.56,18581.544,0.00013584341098935927,0.6102799816242234,0.0006975203014172416,17.142684318159727,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
37410,40.71,232.0909090909091,9448.42090909091,6.628888686245843e-05,0.6087929626091687,0.0003371489109215257,17.085479948336364,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
37360,10.129999999999999,231.66666666666666,2346.783333333333,1.2015415369714685e-05,0.6074481133707471,5.693512397281149e-05,17.03570462481766,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
36370,49.519999999999996,231.06666666666666,11442.421333333332,8.19249000688375e-05,0.6055461123049796,0.0004158274416257213,16.997838102030823,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
38320,63.9,230.28571428571428,14715.257142857143,0.00010744656521159927,0.6030704918701709,0.0005449657856294556,16.93399864490592,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
37310,6.37,230.5,1468.285,5.342156611941094e-06,0.603749777965088,2.2271661893052117e-05,16.930510009954823,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
21050,236.79,229.0810810810811,54244.10918918919,0.0004142922318689068,0.5992518024717187,0.002104680598935249,16.894245858881554,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
24040,379.79,228.12389380530973,86639.17362831859,0.0006680890410076366,0.5962175171072915,0.003382913061251198,16.86442140322608,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
21130,137.41,228.57142857142858,31408.0,0.0002379123235317952,0.5976362031108351,0.0012036218548336234,16.81008076063392,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
33380,48.72,227.26666666666668,11072.432,8.05050577799495e-05,0.5935001055551182,0.0004012285394544988,16.659482572073756,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
33340,73.91,226.45,16736.9195,0.00012521234185131034,0.5909112707711568,0.0006247357906435783,16.596564213691636,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
38070,300.48,225.3404255319149,67710.29106382979,0.0005273294260930026,0.5873939177364128,0.002636024219132686,16.58498398873571,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
35050,88.56,225.56521739130434,19976.055652173913,0.00015121320376657184,0.5881065083299706,0.0007525444260407901,16.523464570005046,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
32040,103.55,224.42424242424244,23239.130303030302,0.0001778174986546107,0.5844896156576941,0.0008812976178587043,16.427648038090584,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
24050,314.66,223.1,70200.64600000001,0.0005524961306635424,0.5802917648206212,0.0027342877224537823,16.390286007249554,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
39020,338.86,222.77173913043478,75488.43152173913,0.0005954463599024043,0.5792511772810164,0.0029429312064126263,16.370181688922507,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
22020,248.5,222.84146341463415,55376.10365853659,0.0004350751733725049,0.5794722033857782,0.0021493464177238116,16.341971780633862,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
37050,356.32,221.8762886597938,79058.95917525773,0.0006264344178573848,0.5764125976985144,0.0030838157650125947,16.296784777670695,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
21030,66.22,222.75,14750.505,0.00011156410784937447,0.5791822641989234,0.0005463565825303766,16.26435590827349,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
36450,27.01,222.375,6006.34875,4.197408766525146e-05,0.5779935135328187,0.00020133290167569906,16.21606814930211,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
37390,104.09,221.85,23092.3665,0.0001787758921996101,0.5763292626002721,0.0008755066660401402,16.198651956064737,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
24010,76.6,221.0,16928.6,0.00012998656154769624,0.5736347610904347,0.0006322990488662416,16.11256455320976,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
35011,797.38,217.78636363636363,173658.49063636363,0.0014092289677785606,0.5634475281093916,0.00681648906346133,16.096095407752582,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
35040,159.5,220.27027027027026,35133.10810810811,0.0002771177187337151,0.5713215165509875,0.0013506057917962164,16.078914233847204,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
26020,208.32,219.44776119402985,45715.3576119403,0.00036376359441310513,0.5687141613182997,0.0017681562759306654,16.023987419597145,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
21020,31.86,219.2,6983.7119999999995,5.058188154163494e-05,0.5679287578931319,0.00023989733904460932,15.935547469256187,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
21060,167.06,217.2962962962963,36301.51925925926,0.00029053522836370666,0.5618940137708818,0.0013967085265365546,15.816707157133914,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
24020,314.43,216.01941747572815,67922.9854368932,0.0005520879260054871,0.5578463056415872,0.00264441663498086,15.757641390213045,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
32350,53.32,216.92857142857142,11566.631428571429,8.86691509410555e-05,0.5607283252870118,0.0004207284775899813,15.741538603218357,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
26310,72.5,216.47826086956522,15694.673913043478,0.00012270986981714527,0.5593008400150847,0.0005836112500378129,15.708613495402249,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
22050,350.43,215.01030927835052,75346.06268041237,0.000615980829005447,0.5546474308634421,0.0029373136693662625,15.680810757202632,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
35012,527.95,214.2171052631579,113095.92072368422,0.0009310438329096939,0.5521329727263297,0.004426833595754953,15.675389009946219,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
32380,78.55,215.8,16951.09,0.00013344742712686073,0.5571507518537824,0.000633186450962061,15.650498925873862,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
37040,233.39,213.53030303030303,49835.83742424242,0.00040825790214113277,0.5499558084282272,0.0019307406432591732,15.505458094554694,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
34340,66.38,214.1578947368421,14215.801052631577,0.00011184807630715206,0.5519452752527342,0.0005252584320840623,15.499862282941933,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
35020,417.51,212.18803418803418,88590.62615384615,0.0007350346049287056,0.5457008138139906,0.003459912752716075,15.45308249671474,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
32030,483.53999999999996,203.88194444444446,98585.07541666666,0.0008522248378477987,0.5193704945728759,0.0038542700325020635,14.733206531148447,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
22010,76.31,205.1851851851852,15657.681481481482,0.00012947186871797435,0.5235017700359436,0.0005821516163651776,14.704975287620908,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
21040,54.03,204.46153846153845,11047.056923076923,8.99292609724436e-05,0.5212078086365847,0.0004002272990612967,14.632663873851623,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
35310,182.3,202.69767441860466,36951.78604651163,0.000317583223967023,0.5156163564873694,0.001422366512745957,14.520949412093643,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
34030,202.27,202.17543859649123,40894.02596491228,0.0003530260371033897,0.5139608680036332,0.0015779179563124915,14.481416455838175,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
34380,138.45,202.26829268292684,28004.045121951218,0.00023975811850734957,0.5142552156225688,0.0010693098631548805,14.467242433580976,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
35060,104.12,199.66666666666666,20789.293333333335,0.0001788291362854434,0.5060080565298096,0.0007846328574618716,14.22352235107992,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
36040,105.54,198.84375,20985.969375,0.0001813493563482196,0.5033994092347465,0.0007923932279186279,14.150744872731202,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
37400,97.13,196.08,19045.2504,0.0001664232642862845,0.4946383168255546,0.0007158170569176789,13.901778008712522,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
21120,127.06,193.85,24630.581,0.00021954311391930676,0.4875692128644517,0.0009362009644447504,13.71341891751551,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
32060,249.48000000000002,190.68253968253967,47571.48,0.00043681448017639273,0.4775283580318083,0.001841394466115697,13.47234500838223,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
21150,93.25,191.1818181818182,17827.704545454544,0.00015953702918517773,0.47911107176137924,0.0006677755832369419,13.464402751344275,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
34310,76.75,190.7826086956522,14642.565217391306,0.00013025278197686276,0.4778455769811255,0.0005420975345397479,13.423329130941136,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
37080,178.85,188.94444444444446,33792.71388888889,0.0003114601540961935,0.4720185930397039,0.0012977170128118123,13.293720387652467,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
32330,59.98,188.58823529411765,11311.522352941176,0.00010048933799604808,0.470889409400441,0.0004106624781067968,13.22246047199884,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
32340,222.29,187.76785714285714,41738.91696428571,0.0003885575903828118,0.4682888092037244,0.0016112553526478792,13.203221495070819,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
34330,231.14000000000001,183.39622641509433,42390.20377358491,0.00040426459570363534,0.45443073203147916,0.0016369535865096664,12.816123590610676,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
37060,239.68,183.0,43861.44,0.0004194214121375147,0.45317469359182133,0.0016950050809857037,12.783543243722356,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
33330,68.08,183.5,12492.68,0.00011486524117103906,0.454759694479961,0.0004572681593648239,12.772371772383414,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
34070,180.78,180.05882352941177,32551.03411764706,0.0003148855236181358,0.4438511589557058,0.0012487232719787101,12.502241716306232,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
32410,79.34,180.04545454545453,14284.806363636364,0.00013484952138713766,0.4438087792528143,0.0005279812181048855,12.468571428157947,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
37030,162.02,179.05,29009.681000000004,0.0002815902219437123,0.44065318657551816,0.0011089898714168461,12.406328873023705,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
25040,1780.96,172.7280163599182,307621.6880163599,0.0031548895659091326,0.4206124872068502,0.012102359322139291,12.344378379176343,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
32390,143.87,178.06451612903226,25618.141935483873,0.0002493775500145658,0.4375292009540558,0.0009751677783130336,12.312742948488568,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
39010,1381.43,173.68134715025906,239928.62339378239,0.002445802578809855,0.4236345475056124,0.009431351433366118,12.307241991668064,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
37380,12.309999999999999,178.25,2194.2574999999997,1.588448560693448e-05,0.4381171851544947,5.091681609523969e-05,12.287482853117972,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
37090,113.33,176.85294117647058,20042.74382352941,0.00019517507063626646,0.4336885062023398,0.0007551757832229701,12.195159935083481,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
34350,94.13,176.33333333333334,16598.256666666668,0.00016109885570295452,0.43204134841662606,0.0006192644838889209,12.142842920343714,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
25030,1273.62,172.09397590361445,219182.32959036142,0.002254461082353586,0.41860257783413435,0.008612751851256765,12.129721327355174,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
35030,529.36,174.0205479452055,92119.51726027398,0.000933546304943859,0.424709814628108,0.0035991544318517907,12.072564990863308,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
34060,296.87,174.5,51803.815,0.0005209223877643955,0.42622967849344734,0.002008392374039641,12.042944340267983,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
31130,59541.45,66.38328880252611,3952557.271071168,0.10566837247702456,0.08349951195197934,0.15592287846528247,11.760062539448406,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
33360,113.99,170.61290322580646,19448.16483870968,0.00019634644052459908,0.4139075748146843,0.0007317151057103351,11.639685229816433,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
34360,284.61,169.80722891566265,48328.83542168675,0.0004991633046871869,0.4113535858204258,0.0018712779160260996,11.620077946079,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
34020,236.56,168.71830985915494,39912.00338028169,0.0004138840272108515,0.407901710477072,0.001539169672642278,11.508234801871161,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
33041,467.73,167.26923076923077,78236.83730769232,0.0008241652046136498,0.4033081271880432,0.0030513767846525926,11.448745621032298,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
36320,25.14,166.14285714285714,4176.831428571429,3.865520631497576e-05,0.3997375207916846,0.00012914448436251622,11.214934814005625,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
33020,1091.35,161.31046931407943,176046.18068592055,0.0019309677648590667,0.3844188427907888,0.006910701653685598,11.098125867394064,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
32370,132.85,162.17857142857142,21545.42321428571,0.0002298192224851336,0.3871707280357202,0.0008144679504395844,10.894155985698191,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
25050,378.95,161.21259842519686,61091.514173228345,0.0006665982066043041,0.38410859189918506,0.0023748629703785606,10.880299588702277,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
25020,660.31,160.0103626943005,105656.44259067356,0.001165956739606213,0.38029750249673716,0.004133289421142425,10.854836876768635,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
31050,56486.51,62.554804711717296,3533502.601896466,0.10024645622450519,0.07136321058365837,0.13938797443289,10.628269284702588,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
25010,396.87,158.09677419354838,62743.86677419355,0.0006984026738753952,0.3742314235502853,0.002440060887725339,10.606832304040683,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
33030,371.01,158.03603603603602,58632.94972972972,0.0006525062718870907,0.3740388834830832,0.002277853844550745,10.593930329758232,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
33320,32.59,158.14285714285714,5153.875714285715,5.187748763024525e-05,0.37437750658145025,0.00016769633615669845,10.505690656072215,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
34370,269.94,155.8235294117647,42063.00352941176,0.00047312694671470325,0.3670252335541134,0.0016240430403810827,10.36722199172203,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
33042,715.41,154.30316742081448,110390.02900452488,0.001263748377253374,0.36220568334221365,0.004320065521826889,10.357781711987068,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
32010,2379.98,147.01156069364163,349884.5742196532,0.004218031975771243,0.33909127706514564,0.013769952643267629,10.156805393319077,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
29010,1850.97,147.6990291262136,273386.4719417476,0.0032791435142154437,0.3412705532175347,0.01075151883768226,10.075252646770217,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
34050,645.31,151.2941176470588,97631.60705882352,0.0011393346966895631,0.3526669902144954,0.0038166484309437075,10.067671125537803,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
33390,92.04,152.76923076923077,14060.880000000001,0.00015738951772323464,0.3573431014319934,0.0005191456145299584,10.044509659295562,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
33044,715.57,147.45685279187816,105515.70015228426,0.0012640323457111518,0.3405028538075186,0.0041277360581011896,9.74228559218329,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
32020,1958.67,142.70546737213405,279512.9177777778,0.0034702897823569905,0.3254409535871422,0.010993253869910666,9.646962653757603,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
33043,996.84,145.4440789473684,144984.47565789474,0.0017632311464555609,0.3341223571451742,0.005685080393499207,9.637507668886775,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
32320,335.49,143.40506329113924,48110.964683544305,0.0005894652742604636,0.3276586738930664,0.0018626812530805543,9.27614778649212,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
34080,962.8,136.3386454183267,131266.84780876496,0.0017028168570633764,0.3052581166843189,0.005143815311107593,8.806424194307288,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
31101,45104.98,60.38800499142099,2723799.7573779444,0.08004648421669591,0.0644944516214776,0.1074390192876428,8.557793464159284,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
34040,1886.53,130.5141129032258,246218.78941532256,0.003342255503956515,0.2867943382654525,0.009679546476076935,8.511256065462772,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
34012,2319.25,129.18015267175574,299601.0690839695,0.004110248198016033,0.28256568196220644,0.011785884708961369,8.496278243704888,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
32310,438.9,134.3109243697479,58949.06470588235,0.0007729976381278484,0.2988302373585252,0.0022903269922767444,8.489803342667948,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
31023,39218.7,65.22907450008849,2558199.5040966203,0.06959949763140134,0.07984065056304511,0.10090482578697321,8.377655244306395,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
23320,66.58,132.05263157894737,8792.064210526316,0.00011220303687937406,0.2916714452003288,0.00031125063124561297,8.193908599996416,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
31030,36858.19,66.16961637807329,2438892.292690137,0.0654100577297226,0.08282216998692199,0.09619724599824608,8.1410776360719,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
34011,1518.23,126.74766355140187,192432.10523364486,0.002688595610209703,0.27485468712990463,0.007557251399598802,8.076386761523697,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
31070,5530.14,116.30423782416192,643178.7177609109,0.009808944956725517,0.2417490090241131,0.02534264440271839,8.04560863646958,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
33350,394.25,128.9673913043478,50845.39402173913,0.0006937526903792871,0.28189122804959976,0.0019705753538179467,8.000435231466623,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
31240,16085.76,93.3999569707401,1502409.2918416525,0.02854308953351543,0.16914239803436606,0.05924584636942788,7.905576288339633,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
33370,844.5699999999999,126.55023923444976,106880.53555023923,0.0014929819147943412,0.27422885169448574,0.004181589228069783,7.894073679487276,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
31180,45702.09,55.32612752721617,2528519.659600311,0.0811062367530933,0.04844829106864018,0.09973372946818189,7.867574217718847,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
31280,1349.82,124.43157894736842,167960.23389473683,0.002389701060370168,0.26751269482110546,0.006591649358035085,7.824927546962723,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
32360,314.33,126.63366336633663,39804.75940594059,0.000551910445719376,0.2744933063407517,0.001534938079596734,7.772176192222897,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
31230,32000.79,68.13962348722546,2180521.7818937697,0.05678913031216688,0.08906709602221723,0.08600255801342584,7.638998931049796,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
31220,1800.42,115.95582329317268,208769.183373494,0.0031894272295863333,0.2406445343419957,0.008201873782029495,7.158345375695771,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
31192,18005.68,82.05166199439327,1477395.969339207,0.03195056904261774,0.13316828280160517,0.05825887994825959,6.983342417264277,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
31200,14864.58,85.20639884532115,1266557.3321481838,0.02637573577558512,0.14316880422274028,0.04993968703927758,6.763493835459389,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
31210,2930.62,108.88732394366197,319107.3692957746,0.005195309423212852,0.21823737884841768,0.0125555570828892,6.75916377728256,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
31350,366.94,112.94594594594595,41444.38540540541,0.000645282824242373,0.23110321780490414,0.0015996338354119827,6.5611749000713715,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
31140,3463.83,104.9421906693712,363501.908306288,0.006141652056785314,0.2057312993612574,0.014307260371500253,6.5056680644303935,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
23080,18467.75,76.82696252097706,1418821.137096774,0.032770652200650834,0.11660597619035028,0.055947655897828255,6.464856165975553,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
31193,20005.03,73.96504504504504,1479672.9450774775,0.03549902114297801,0.10753369270808101,0.058348724014167595,6.394975627903881,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
23310,1056.68,107.48905109489051,113581.53051094891,0.0018694353496643834,0.21380485143408906,0.004445994607003022,6.222790576593568,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
23060,15889.539999999999,77.25503806538289,1227547.017541424,0.028194837716108426,0.11796297642649847,0.048400432484337154,6.066327236847164,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
31250,16171.76,75.92052836725856,1227768.5638284972,0.02869572257957089,0.11373257831298238,0.04840917417573199,5.965974754172103,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
23040,8210.68,89.3375850340136,733522.3226870748,0.014566375018045308,0.15626467177903586,0.02890738892718933,5.947845362586697,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
31103,19155.57,70.61730629978277,1352714.7540369297,0.03399139710457951,0.09692135493908058,0.053339254702882,5.862448436702429,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
31092,6340.94,91.98052309404564,583242.9781079578,0.0112479551165135,0.16464279012393357,0.02297772217139281,5.849680860332245,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
31104,15337.13,75.93068855449157,1164558.8413497491,0.02721441886760265,0.11376478612455836,0.04591506834185919,5.823708594379304,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
31091,7420.33,89.3951762523191,663341.708200371,0.013163659576767022,0.1564472360433624,0.026138228216589537,5.8026792488898575,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
31014,9662.69,84.68232044198895,818259.0109116023,0.017143406520405635,0.1415074747532676,0.03225089780772445,5.7471661015642805,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
23030,7314.99,88.86651162790697,650057.6438930233,0.012976701843377694,0.1547713682449199,0.025614070523955514,5.730056135987973,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
23050,9862.86,83.95703544575726,828056.4866165415,0.017498668809114024,0.13920832002690442,0.03263748297776901,5.709392019854709,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
31150,14481.97,75.51100123609395,1093548.0545710754,0.025696678452895826,0.11243437657975601,0.04311315100023292,5.6308116178091225,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
31191,5468.53,91.37443218689162,499683.82364698243,0.009699599352452527,0.16272148087166863,0.019680675982261607,5.621236537679081,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
31012,7467.53,87.02768804799261,649881.8713290263,0.013247430271811413,0.14894229423032712,0.025607134955183686,5.576059425244581,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
31380,4217.47,93.30930656934306,393529.20117700734,0.0074792144850322545,0.168855036100917,0.015492066179648638,5.562368649760038,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
23010,4241.62,93.1602023608769,395150.17753794265,0.00752207597412806,0.16838237549522853,0.015556026064929545,5.552961174568923,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
31060,33355.08,51.06867495260164,1703399.738538024,0.05919272807893954,0.03495215884468725,0.06717645302296384,5.527870660787699,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
31080,2750.42,95.75376196990425,263363.06199726404,0.004875489947640831,0.17660396406273146,0.010356018838038373,5.500840507281547,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
31260,10486.52,80.60988251554942,845317.1451969593,0.018605542361473885,0.1285978392926671,0.033318547655380594,5.476140227491709,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
31370,1473.79,97.94025974025973,144343.3754025974,0.0026097233710619745,0.1835351658785891,0.005659784096914895,5.444380371927149,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
31160,10949.43,79.16002570694087,866757.1602763496,0.019427116353910315,0.12400179063402739,0.034164519834831424,5.407265261477756,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
31042,15957.27,71.0836721592125,1134301.349236037,0.028315045113891407,0.09839973554186883,0.044721179417183995,5.389201128675486,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
31270,3714.62,89.96981891348088,334203.6887323943,0.006586754866323091,0.1582688542999711,0.01315122206764751,5.148998893003631,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
31011,7333.83,82.70046082949308,606511.1206451613,0.013010139129281006,0.1352249762613195,0.02389582792743271,5.121110577779705,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
31021,24919.7,56.6945107398568,1412810.1992840096,0.044221591520389486,0.05278606828334175,0.05571047853842911,5.0772134311570944,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
31013,4400.13,86.53740458015267,380775.8300152672,0.0078033999756426066,0.14738809476639414,0.014988848380729563,4.953870407223112,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
23020,921.29,92.53639846743295,85252.8585440613,0.0016291447902987003,0.16640491604496127,0.0033282123537707233,4.844687063776576,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
31120,23759.14,55.47751168224299,1318097.9669100468,0.042161826311899665,0.04892817910897574,0.05197335832907464,4.760241663734959,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
31041,11627.01,66.32853285328532,771202.514770477,0.020629687276541228,0.0833259354956242,0.03039415999991881,4.1736368800625865,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
23070,10486.95,67.53946937438585,708283.0383557157,0.018606305526704163,0.08716460641847432,0.027911506587810584,4.119088464528266,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
31022,10806.77,65.89591078066914,712121.9517472119,0.019173922977744364,0.08195452275697326,0.028062981011522572,3.998811646583518,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
31170,7217.5,71.0246913580247,512620.70987654326,0.012803676312448081,0.09821276629733713,0.02019113485080267,3.942076085317012,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
31110,10922.34,55.11792305286206,602016.6956771974,0.019379036944402846,0.04778828251510835,0.023718488570559703,2.891228090172329,pca,0.3584613236941443,0.2804061356209105,0.36113254068494527
36350,13.690000000000001,355.5,4866.795,1.833371355526628e-05,1.0,0.00015636881158904824,60.98651914148606,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
38360,10.35,352.3333333333333,3646.6499999999996,1.2405871999158885e-05,0.9899616610417823,0.00010822478178898254,60.37329651978963,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
38370,7.16,347.0,2484.52,6.744250872217993e-06,0.973054984901626,6.236988638593595e-05,59.34127108051489,critic,0.19542115444911676,0.6098311561546417,0.19474768939624162
